entity,entityLabel,category,property,propertyLabel,value,unitLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q172556,Taurus mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,600,kilometre,77,,2024-10-13T20:47:04Z
http://www.wikidata.org/entity/Q187871,Kunlun Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,3000,kilometre,76,,2024-09-04T00:35:09Z
http://www.wikidata.org/entity/Q1283,Dolomites,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,150,kilometre,76,,2024-11-17T06:54:35Z
http://www.wikidata.org/entity/Q183295,Drakensberg,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1000,kilometre,73,,2024-10-16T15:50:19Z
http://www.wikidata.org/entity/Q185318,Mount Carmel,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,50,kilometre,73,,2024-09-07T15:40:17Z
http://www.wikidata.org/entity/Q192583,Great Dividing Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,3500,kilometre,69,,2024-08-19T19:50:14Z
http://www.wikidata.org/entity/Q206650,Southern Alps / Kā Tiritiri o te Moana,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,500,kilometre,69,,2024-07-19T15:24:22Z
http://www.wikidata.org/entity/Q4558,Cascade Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1100,kilometre,67,,2024-10-19T19:38:12Z
http://www.wikidata.org/entity/Q6489,Rhodope Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,240,kilometre,67,,2023-10-08T23:44:40Z
http://www.wikidata.org/entity/Q486986,Greater Caucasus,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1200,kilometre,65,,2024-06-14T06:27:12Z
http://www.wikidata.org/entity/Q152131,Sudetes,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,300,kilometre,64,,2024-10-22T04:34:39Z
http://www.wikidata.org/entity/Q190048,Tassili n'Ajjer,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,800,kilometre,64,,2024-10-07T01:29:59Z
http://www.wikidata.org/entity/Q152356,Eifel,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,100,kilometre,64,,2024-10-04T09:55:53Z
http://www.wikidata.org/entity/Q319671,Transantarctic Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,3500,kilometre,61,,2024-08-26T10:16:47Z
http://www.wikidata.org/entity/Q189915,Dinaric Alps,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,645,kilometre,61,,2024-11-18T18:39:45Z
http://www.wikidata.org/entity/Q26955,Sierra Nevada,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,100,kilometre,60,,2024-11-11T04:15:39Z
http://www.wikidata.org/entity/Q4186,Harz,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,110,kilometre,60,,2024-11-11T04:12:03Z
http://www.wikidata.org/entity/Q216593,Lesser Caucasus,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,600,kilometre,60,,2024-09-29T13:45:57Z
http://www.wikidata.org/entity/Q748282,Crimean Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,180,kilometre,59,,2024-07-23T01:15:35Z
http://www.wikidata.org/entity/Q243276,Anti-Lebanon mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,150,kilometre,58,,2024-11-04T10:28:37Z
http://www.wikidata.org/entity/Q519263,Pontic Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1000,kilometre,58,,2024-10-24T09:24:55Z
http://www.wikidata.org/entity/Q333711,Mount Lebanon,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,160,kilometre,57,,2024-10-19T05:47:21Z
http://www.wikidata.org/entity/Q119206,Julian Alps,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,93,kilometre,57,,2024-08-16T12:55:19Z
http://www.wikidata.org/entity/Q211778,Lake District,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,55,kilometre,57,,2024-09-01T22:47:52Z
http://www.wikidata.org/entity/Q155197,Central Siberian Plateau,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,2000,kilometre,56,,2024-03-13T04:50:40Z
http://www.wikidata.org/entity/Q106540,Rwenzori Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,120,kilometre,55,,2024-07-20T12:11:41Z
http://www.wikidata.org/entity/Q170383,Aïr Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,300,kilometre,55,,2024-04-05T08:32:20Z
http://www.wikidata.org/entity/Q155322,Sikhote-Alin,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1350,kilometre,55,,2024-09-11T15:55:05Z
http://www.wikidata.org/entity/Q201582,Pindus,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,180,kilometre,54,,2024-11-19T12:15:13Z
http://www.wikidata.org/entity/Q465055,Eastern Ghats,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1500,kilometre,54,,2024-08-14T14:37:32Z
http://www.wikidata.org/entity/Q208076,Cantabrian Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,480,kilometre,54,,2024-07-25T10:49:00Z
http://www.wikidata.org/entity/Q328072,Köpet Dag,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,650,kilometre,53,,2024-08-03T12:46:04Z
http://www.wikidata.org/entity/Q215573,Beskids,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,600,kilometre,53,,2024-11-11T04:05:14Z
http://www.wikidata.org/entity/Q215917,Verkhoyansk Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1200,kilometre,53,,2024-11-23T10:37:54Z
http://www.wikidata.org/entity/Q157290,Bohemian Forest,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,100,kilometre,51,,2024-11-05T09:10:49Z
http://www.wikidata.org/entity/Q275491,Rif,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,360,kilometre,49,,2024-11-12T15:01:47Z
http://www.wikidata.org/entity/Q690323,High Tatras,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,26,kilometre,49,,2024-10-17T12:04:27Z
http://www.wikidata.org/entity/Q158884,Taunus,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,75,kilometre,48,,2024-08-23T18:46:03Z
http://www.wikidata.org/entity/Q559784,Serra do Mar,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1500,kilometre,48,,2024-09-02T00:48:27Z
http://www.wikidata.org/entity/Q215950,Baikal Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,600,kilometre,48,,2024-08-28T22:43:29Z
http://www.wikidata.org/entity/Q159589,Swabian Jura,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,220,kilometre,47,,2024-10-13T17:48:27Z
http://www.wikidata.org/entity/Q271435,Vindhya Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1000,kilometre,47,,2024-10-20T11:58:41Z
http://www.wikidata.org/entity/Q667529,Blue Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,96,kilometre,47,,2024-09-25T03:30:22Z
http://www.wikidata.org/entity/Q626690,Aravalli Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,692,kilometre,47,,2024-10-16T16:47:05Z
http://www.wikidata.org/entity/Q309104,Tibesti Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,380,kilometre,46,,2024-10-11T21:30:45Z
http://www.wikidata.org/entity/Q615771,Albanian Alps,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,100,kilometre,46,,2024-11-11T03:42:01Z
http://www.wikidata.org/entity/Q842139,Annamite Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1100,kilometre,45,,2024-06-16T06:00:15Z
http://www.wikidata.org/entity/Q214284,Stanovoy Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,720,kilometre,45,,2024-08-23T18:32:10Z
http://www.wikidata.org/entity/Q223275,Velebit,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,145,kilometre,45,,2024-08-16T14:10:13Z
http://www.wikidata.org/entity/Q736047,Dinara,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,30,kilometre,45,,2024-08-28T21:05:08Z
http://www.wikidata.org/entity/Q1422726,Al Hajar Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,500,kilometre,44,,2024-11-19T10:01:57Z
http://www.wikidata.org/entity/Q726158,Pirin,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,80,kilometre,44,,2024-11-14T09:28:47Z
http://www.wikidata.org/entity/Q293713,Greater Khingan,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1200,kilometre,44,,2024-06-28T11:40:18Z
http://www.wikidata.org/entity/Q4207,Bavarian Forest,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,240,kilometre,44,,2024-09-24T04:27:07Z
http://www.wikidata.org/entity/Q613624,Sivalik Hills,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1600,kilometre,44,,2024-06-21T17:00:17Z
http://www.wikidata.org/entity/Q732115,Montserrat,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,10,kilometre,44,,2024-10-15T23:09:07Z
http://www.wikidata.org/entity/Q166755,Blue Ridge Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,750,kilometre,43,,2024-09-25T03:28:58Z
http://www.wikidata.org/entity/Q679359,High Tauern,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,130,kilometre,43,,2024-05-21T20:16:50Z
http://www.wikidata.org/entity/Q391195,Šar Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,80,kilometre,43,,2024-08-13T13:21:32Z
http://www.wikidata.org/entity/Q1321468,Ozarks,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,350,kilometre,43,,2024-11-18T10:38:45Z
http://www.wikidata.org/entity/Q867913,Snowdonia,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,2.13,kilometre,42,,2024-11-14T20:44:47Z
http://www.wikidata.org/entity/Q747843,Khangai Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,754,kilometre,42,,2024-08-13T09:59:00Z
http://www.wikidata.org/entity/Q201678,Yablonoi Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1600,kilometre,42,,2024-08-23T18:30:40Z
http://www.wikidata.org/entity/Q863798,Qinling,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1500,kilometre,42,,2024-09-30T10:44:36Z
http://www.wikidata.org/entity/Q1353201,Canadian Rockies,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1450,kilometre,40,,2024-10-30T22:48:47Z
http://www.wikidata.org/entity/Q584279,High Atlas,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,750,kilometre,40,,2024-05-02T07:45:59Z
http://www.wikidata.org/entity/Q660304,Pacific Coast Ranges,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,3800,kilometre,40,,2024-08-25T13:56:56Z
http://www.wikidata.org/entity/Q630566,Catskill Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,180,kilometre,40,,2024-11-09T22:21:12Z
http://www.wikidata.org/entity/Q686362,Sierra Morena,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,400,kilometre,40,,2024-09-05T20:08:37Z
http://www.wikidata.org/entity/Q683923,Chersky Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1000,kilometre,40,,2024-08-31T20:47:03Z
http://www.wikidata.org/entity/Q751607,Virunga Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,80,kilometre,39,,2024-08-04T17:10:55Z
http://www.wikidata.org/entity/Q201496,Sistema Ibérico,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,650,kilometre,39,,2024-11-22T07:15:23Z
http://www.wikidata.org/entity/Q74259,Western Alps,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,300,kilometre,39,,2024-11-23T14:28:40Z
http://www.wikidata.org/entity/Q515809,Taygetus,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,75,kilometre,39,,2024-11-14T12:31:35Z
http://www.wikidata.org/entity/Q284226,Taihang Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,400,kilometre,38,,2024-11-10T06:08:09Z
http://www.wikidata.org/entity/Q574853,Anti-Atlas,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,670,kilometre,38,,2024-08-09T12:17:02Z
http://www.wikidata.org/entity/Q917817,Alay Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,350,kilometre,38,,2024-08-30T19:54:02Z
http://www.wikidata.org/entity/Q682334,Altyn-Tagh,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,805,kilometre,38,,2024-04-12T00:26:27Z
http://www.wikidata.org/entity/Q797539,Baba Mountain,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,30,kilometre,37,,2024-08-20T14:05:47Z
http://www.wikidata.org/entity/Q1433137,Moyen Atlas,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,350,kilometre,37,,2024-11-18T06:46:14Z
http://www.wikidata.org/entity/Q116285,Fruška Gora,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,80,kilometre,37,,2024-04-11T10:35:08Z
http://www.wikidata.org/entity/Q738004,Serra da Estrela,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,100,kilometre,37,,2024-07-09T17:49:40Z
http://www.wikidata.org/entity/Q512139,Changbai Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,80,kilometre,37,,2023-12-12T12:29:35Z
http://www.wikidata.org/entity/Q148988,Rhön Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,70,kilometre,36,,2024-07-11T04:04:29Z
http://www.wikidata.org/entity/Q654527,Sierra Maestra,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,240,kilometre,36,,2024-11-12T11:27:42Z
http://www.wikidata.org/entity/Q587149,Belasica,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,63,kilometre,36,,2024-11-12T19:31:11Z
http://www.wikidata.org/entity/Q53715,Sistema Central,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,485,kilometre,36,,2024-08-13T00:15:37Z
http://www.wikidata.org/entity/Q1129380,Alban Hills,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,15,kilometre,36,,2024-11-15T14:05:08Z
http://www.wikidata.org/entity/Q620493,Tannu-Ola mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1300,kilometre,35,,2024-07-23T13:14:23Z
http://www.wikidata.org/entity/Q1124584,Sierra Madre Occidental,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1250,kilometre,35,,2024-08-20T10:49:00Z
http://www.wikidata.org/entity/Q62624,Aurès Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,200,kilometre,35,,2024-11-18T05:52:10Z
http://www.wikidata.org/entity/Q558893,Low Tatras,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,80,kilometre,35,,2024-10-27T00:44:26Z
http://www.wikidata.org/entity/Q804330,Cordillera Blanca,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,200,kilometre,35,,2024-10-05T19:21:32Z
http://www.wikidata.org/entity/Q539174,Strandzha,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,125,kilometre,35,,2024-11-16T21:45:01Z
http://www.wikidata.org/entity/Q1089661,Cardamom Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,300,kilometre,35,,2024-09-17T09:51:16Z
http://www.wikidata.org/entity/Q1161616,Mount Gilboa,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,18,kilometre,35,,2024-10-13T13:02:31Z
http://www.wikidata.org/entity/Q1139110,Ellsworth Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,360,kilometre,34,,2024-09-02T20:18:35Z
http://www.wikidata.org/entity/Q1478180,Tell Atlas,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1500,kilometre,34,,2024-11-18T07:50:58Z
http://www.wikidata.org/entity/Q19849,Chiltern Hills,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,74,kilometre,34,,2024-09-02T06:10:04Z
http://www.wikidata.org/entity/Q587808,Witwatersrand,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,56,kilometre,34,,2024-11-06T00:21:24Z
http://www.wikidata.org/entity/Q909107,Kyrenia Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,160,kilometre,34,,2024-09-16T03:00:28Z
http://www.wikidata.org/entity/Q313834,Rhenish Massif,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,400,kilometre,34,,2024-05-06T02:56:39Z
http://www.wikidata.org/entity/Q945002,Wicklow Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,66,kilometre,33,,2024-09-05T03:13:35Z
http://www.wikidata.org/entity/Q649051,Barisan Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1700,kilometre,33,,2024-10-14T11:37:50Z
http://www.wikidata.org/entity/Q1090601,Anti-Taurus Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,60,kilometre,33,,2024-08-09T22:48:13Z
http://www.wikidata.org/entity/Q1779495,Likhi Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,102,kilometre,33,,2024-11-20T18:41:40Z
http://www.wikidata.org/entity/Q1129989,Nuba Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,140,kilometre,33,,2024-04-07T12:23:33Z
http://www.wikidata.org/entity/Q53711,Sierra de Guadarrama,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,80,kilometre,33,,2024-09-05T20:01:27Z
http://www.wikidata.org/entity/Q454456,Nur Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,180,kilometre,33,,2024-11-03T07:53:53Z
http://www.wikidata.org/entity/Q1364338,Mugalzhar,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,200,kilometre,32,,2024-09-10T19:27:10Z
http://www.wikidata.org/entity/Q1256366,Turkestan Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,340,kilometre,32,,2024-10-29T23:17:05Z
http://www.wikidata.org/entity/Q1262289,Dzungarian Alatau,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,450,kilometre,32,,2024-04-03T08:38:43Z
http://www.wikidata.org/entity/Q144040,Sierra Madre Oriental,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,1300,kilometre,32,,2024-06-30T02:53:24Z
http://www.wikidata.org/entity/Q404600,Lesser Khingan,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,400,kilometre,32,,2024-10-14T02:53:36Z
http://www.wikidata.org/entity/Q1552313,Hisar Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,200,kilometre,32,,2024-09-23T00:35:11Z
http://www.wikidata.org/entity/Q847604,Făgăraș Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,70,kilometre,31,,2024-10-02T08:50:45Z
http://www.wikidata.org/entity/Q278070,Trans-Mexican Volcanic Belt,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,900,kilometre,31,,2024-08-20T10:49:54Z
http://www.wikidata.org/entity/Q743382,Dauphiné Alps,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,169,kilometre,31,,2023-12-12T14:04:20Z
http://www.wikidata.org/entity/Q1068630,Chaîne des Puys,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,45,kilometre,31,,2024-08-05T02:39:52Z
http://www.wikidata.org/entity/Q778954,Greater Fatra,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,45,kilometre,31,,2024-05-19T19:11:51Z
http://www.wikidata.org/entity/Q1544388,Wasatch Range,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,400,kilometre,31,,2024-06-03T09:25:22Z
http://www.wikidata.org/entity/Q562098,Taebaek Mountains,Geography,http://www.wikidata.org/prop/direct/P2043,http://www.wikidata.org/prop/direct/P2043,500,kilometre,31,,2024-10-15T09:50:56Z
