entity,entityLabel,category,property,propertyLabel,value,unitLabel,sitelinks,dateCreated,dateModified
http://www.wikidata.org/entity/Q33609,polar bear,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,50,year,151,,2024-10-24T22:53:13Z
http://www.wikidata.org/entity/Q726151,quokka,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,10,year,63,,2024-10-28T09:59:46Z
http://www.wikidata.org/entity/Q737413,Greater Horseshoe Bat,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,3.5,year,50,,2024-10-05T13:40:33Z
http://www.wikidata.org/entity/Q36101,koala,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,10,year,124,,2024-11-04T17:51:37Z
http://www.wikidata.org/entity/Q731666,Owenia fusiformis,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,5,years old,7,,2024-06-22T20:13:18Z
http://www.wikidata.org/entity/Q927501,Iberian midwife toad,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,6,year,25,,2024-07-17T05:38:06Z
http://www.wikidata.org/entity/Q2024148,Prionospio cirrifera,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,1,years old,5,,2024-06-22T20:13:15Z
http://www.wikidata.org/entity/Q27027,Harbour porpoise,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,9,year,58,,2024-11-21T21:26:54Z
http://www.wikidata.org/entity/Q21155,Arenicola marina,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,1,years old,31,,2024-08-26T21:44:31Z
http://www.wikidata.org/entity/Q26842,silverfish,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,2,year,65,,2024-10-25T12:35:19Z
http://www.wikidata.org/entity/Q79803,guinea pig,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,5,year,106,,2024-11-11T02:40:57Z
http://www.wikidata.org/entity/Q192056,adder,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,10,year,84,,2024-11-14T14:01:26Z
http://www.wikidata.org/entity/Q27471,Common Firecrest,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,5.6,year,59,,2024-11-15T14:08:18Z
http://www.wikidata.org/entity/Q2274076,sloth,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,20,year,92,,2024-11-10T07:28:05Z
http://www.wikidata.org/entity/Q2274076,sloth,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,30,year,92,,2024-11-10T07:28:05Z
http://www.wikidata.org/entity/Q25385,Common Buzzard,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,10,year,95,,2024-11-07T08:47:19Z
http://www.wikidata.org/entity/Q7177505,Callitris glaucophylla,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,8.5,year,2,,2024-07-16T23:09:27Z
http://www.wikidata.org/entity/Q7177505,Callitris glaucophylla,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,10.3,year,2,,2024-07-16T23:09:27Z
http://www.wikidata.org/entity/Q7177505,Callitris glaucophylla,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,11.9,year,2,,2024-07-16T23:09:27Z
http://www.wikidata.org/entity/Q1130274,Vespula germanica,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,17,day,38,,2024-11-07T13:28:14Z
http://www.wikidata.org/entity/Q7177505,Callitris glaucophylla,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,24.4,year,2,,2024-07-16T23:09:27Z
http://www.wikidata.org/entity/Q25345,Mustela erminea,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,5,year,106,,2024-10-25T00:37:03Z
http://www.wikidata.org/entity/Q7177505,Callitris glaucophylla,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,33.4,year,2,,2024-07-16T23:09:27Z
http://www.wikidata.org/entity/Q488741,Hediste diversicolor,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,13,years old,17,,2024-06-22T20:13:35Z
http://www.wikidata.org/entity/Q25317,Western Barn Owl,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,4,year,100,,2024-11-23T21:50:53Z
http://www.wikidata.org/entity/Q1770703,Tilapia,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,10,year,30,,2024-10-10T05:15:32Z
http://www.wikidata.org/entity/Q165278,pike,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,7,year,91,,2024-11-04T05:47:02Z
http://www.wikidata.org/entity/Q8332,red fox,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,5,year,151,,2024-11-22T19:19:34Z
http://www.wikidata.org/entity/Q1906450,Eteone longa,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,13,years old,8,,2024-06-22T20:13:55Z
http://www.wikidata.org/entity/Q834329,black-capped squirrel monkey,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,20,year,31,,2024-11-22T18:52:54Z
http://www.wikidata.org/entity/Q4504,Varanus komodoensis,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,30,years old,94,,2024-09-30T14:48:40Z
http://www.wikidata.org/entity/Q1147320,Eunicidae,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,5,years old,16,,2024-11-12T04:12:16Z
http://www.wikidata.org/entity/Q199788,Gadus morhua,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,25,year,72,,2024-08-26T21:07:36Z
http://www.wikidata.org/entity/Q135289,Actias luna,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,1,week,28,,2024-09-07T00:24:38Z
http://www.wikidata.org/entity/Q25380,Eurasian Sparrowhawk,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,4,year,103,,2024-11-18T10:41:06Z
http://www.wikidata.org/entity/Q2102804,Polydora cilliata,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,1,years old,10,,2024-06-22T20:13:37Z
http://www.wikidata.org/entity/Q3085474,Hydroides dianthus,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,13,years old,6,,2024-06-22T20:13:57Z
http://www.wikidata.org/entity/Q2888260,Pectinaria koreni,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,13,years old,0,,2024-06-22T20:13:36Z
http://www.wikidata.org/entity/Q2949128,Streblospio shrubsolii,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,1,years old,5,,2024-06-22T20:13:38Z
http://www.wikidata.org/entity/Q3881414,Chaetozone,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,13,years old,4,,2024-06-22T20:13:58Z
http://www.wikidata.org/entity/Q2640312,Palola siciliensis,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,5,years old,5,,2024-06-22T20:14:13Z
http://www.wikidata.org/entity/Q3918674,Dorvilleidae,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,13,years old,13,,2024-06-22T20:13:20Z
http://www.wikidata.org/entity/Q2386317,Nereis falsa,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,13,years old,4,,2024-06-28T12:15:07Z
http://www.wikidata.org/entity/Q5153210,Armandia,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,1,years old,5,,2024-08-12T13:23:39Z
http://www.wikidata.org/entity/Q2623429,Armandia cirrhosa,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,13,years old,4,,2024-06-22T20:13:39Z
http://www.wikidata.org/entity/Q3019351,Eupolymnia nebulosa,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,35,years old,8,,2024-06-22T20:13:34Z
http://www.wikidata.org/entity/Q2668298,Pale-headed Brushfinch,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,3.1,year,16,,2024-11-06T15:38:18Z
http://www.wikidata.org/entity/Q2405116,Euclymene oerstedi,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,1,years old,4,,2024-06-22T20:13:17Z
http://www.wikidata.org/entity/Q3315551,Yellow-striped Brush Finch,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,3.8,year,17,,2024-11-06T15:37:59Z
http://www.wikidata.org/entity/Q3899345,Sabellides,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,13,years old,2,,2024-06-22T20:13:58Z
http://www.wikidata.org/entity/Q2376306,Spio decoratus,Biology,http://www.wikidata.org/prop/direct/P2250,http://www.wikidata.org/prop/direct/P2250,1,years old,5,,2024-06-22T20:13:40Z
